503.37,13.35,3541.79,95.69,14.78,8.59,26064.68,43223.1,8.23,4.86,175.13,6.66,4656.28,6258.6,10779.62,4595.07,1689.44,1981.68,7.35,2.04,11686.87,13.41,2.44,38.74,19328.25,5.79,16.7,10.82,44.08,1.87,2048.78,3.640001,6.4,43.33,48.32,8825.6,43.34,34.71,9.77,8272.78,7.32,7.43,17.54,25.41,6.11,9.76,6.72
494.23,13.17,3523.95,95.03,14.72,8.79,26138.64,43322.1,6.84,4.79,172.34,5.35,4596.03,6193.2,10645.26,4598.75,1693.29,1958.91,7.17,1.86,11679.74,12.93,2.44,38.82,18767.77,6.35,16.95,10.66,43.97,1.89,2025.6,4.150001,6.4,42.77,44.92,8800.3,41.81,34.14,9.71,8490.49,6.02,7.78,18.61,26.19,5.22,9.78,6.76
498.42,13.39,3544.88,95.3,15.03,8.13,26072.58,42977.1,7.59,4.8,173.72,5.92,4613.26,6228.8,10727.09,4596.47,1693.88,1959.57,7.19,2.11,11668.44,13.18,2.45,39.15,19033.81,5.32,16.2,10.88,44.29,1.89,2045.78,4.320002,6.39,47.27,44.52,8806.5,42.87,34.98,9.88,8325.62,6.5,7.33,18,25.06,6.58,10.02,6.68
497.5,13.35,3544.03,94.44,14.15,8.43,26117.64,43316.1,8.51,4.8,172.86,5.35,4623.95,6195.5,10694.36,4587.8,1686.24,1944.84,7.5,1.96,11680.02,12.21,2.44,38.29,18949.82,6,15.25,10.87,43.89,1.85,2027.21,4.010002,6.31,44.77,46.02,8812.5,42.23,34.39,9.68,8416.91,6.3,7.46,19.02,26.67,6.27,9.97,6.73
500.49,13.3,3535.72,95.88,14.41,8.32,26067.82,43642.1,8.88,4.81,174.86,5.36,4676.87,6234.3,10816.32,4595.54,1697.65,1963.03,6.83,2.12,11676.28,13.96,2.44,39.64,18980.64,5.44,16.2,10.75,43.98,1.87,2050.66,4.310001,6.4,46.16,47.08,8832.4,43.41,34.68,9.72,8361.63,6.82,7.37,17.96,25.12,5.83,10.16,6.57
507.05,13.16,3513.65,95.13,14.52,8.48,26127.91,43180.1,9.27,4.8,173.5,5.55,4701.98,6299.5,10792.4,4593.6,1691.15,1951.62,7.05,2.01,11675.28,14.3,2.44,38.42,19043.24,6.02,16.2,10.99,44.44,1.87,2046.85,3.760002,6.4,44.67,45.79,8841.6,42.28,34.48,9.95,8400.33,5.8,7.42,18.01,25.88,6.93,10.17,6.67
499.11,13.4,3550.91,94.78,14.46,8.49,26148.47,43562.1,7.19,4.91,173.74,5.48,4637.16,6242.4,10743.11,4598,1694.95,1944.57,7.2,2.06,11675.28,12.82,2.39,38.21,18729.4,6.27,16.24,11.08,44.14,1.91,2043.19,3.77,6.4,44.49,45.72,8818.2,42.55,34.81,9.79,8314.68,6.84,7.33,19.64,26.54,4.42,9.96,6.66
498.8,13.54,3532.22,95.16,13.95,8.31,26074.84,43190.1,8.22,4.88,173.27,4.85,4642.09,6238.8,10713.87,4592.18,1692.66,1974.66,6.92,2.05,11671.59,13.02,2.44,37.81,19230.03,5.87,16.2,10.68,44.14,1.85,2032.68,3.330001,6.54,44.68,45.77,8840.8,41.98,34.58,9.79,8389.36,7.15,7.19,19.35,26.77,6.71,9.92,6.74
494.53,13.3,3566.15,95.42,14.06,8.54,26105.66,43266.1,8.08,4.77,174.8,5.43,4614.55,6266.5,10748.69,4599.6,1701.62,1961.41,7.1,2.14,11661.3,13.1,2.44,39.89,18990.1,5.87,15.7,10.91,44.53,1.87,2040.43,4.27,6.58,45.12,46.32,8809.6,43.5,35.09,9.99,8338.16,5.38,7.35,17.66,25.18,6.65,9.86,6.77
491.02,13.53,3549.42,95.5,14.48,8.55,26097.24,43234.1,7.36,4.84,173.85,5.74,4553.34,6187.4,10662.91,4599.19,1703.45,1944.09,7.15,2.13,11659.51,13.88,2.44,39.09,19051.21,6.02,16.2,11.12,44.43,1.89,2046.6,4.210003,7.01,45.75,46.1,8741.2,43.12,34.91,9.95,8321.9,7.45,7.28,18.79,25.44,5.83,9.73,6.57
501.33,13.22,3511.15,96.53,14.42,8.46,26100.8,43385.1,7.71,4.9,173.66,5.46,4669.19,6243.4,10733.03,4598.03,1696.23,1949.39,7.06,1.89,11676.08,14.01,2.44,38.79,18795.41,5.87,16.45,10.65,44.43,1.87,2036.55,4.27,6.54,46.05,47,8874.2,43.14,34.2,9.95,8217.18,7.16,7.27,18.17,26.12,5.84,9.87,6.65
503.49,13.2,3548.73,96.25,14.33,8.74,26133.9,43571.1,8.98,4.82,175.72,6.63,4695.08,6291.9,10838.22,4606.91,1691.31,1928.77,7.27,1.96,11680.24,13.98,2.44,39.86,19137.9,6.27,16.2,10.82,45.04,1.87,2056.71,4.240001,5.96,44.92,49.67,8857.8,43.17,35.21,10.25,8327.52,6.43,7.37,17.03,24.98,6.36,9.77,6.63
501.06,13.32,3543.39,94.76,14.61,8.46,26068.25,43071.1,7.8,4.83,173.12,4.84,4671.36,6282.8,10797.66,4611.43,1700.94,1980,7.3,2.06,11676.59,13.25,2.44,38.6,19208.13,6.52,16.15,10.64,43.37,1.9,2035.58,4.090002,6.12,44.95,45.35,8840.7,42.36,34.49,9.41,8351.57,6.84,7.6,18.71,26.1,5.71,9.95,6.66
511.59,13.25,3523.02,96.35,14.87,8.39,26069.85,43501.1,7.81,4.97,176.21,5.84,4733.41,6300.9,10842.79,4594.88,1690.19,1968.42,7.05,2.17,11649.72,10.82,2.44,39.78,19243.17,5.92,15.95,10.91,45.16,1.88,2069.86,4.690002,6.88,45.34,48.01,8882.1,43.97,34.69,10.31,8399.89,6.53,7.3,16.6,23.73,6.5,9.94,6.66
501.86,13.34,3546.31,95.82,14.5,8.59,26125.74,43459.1,7.4,4.94,173.36,4.98,4635.72,6246.4,10717.78,4583.77,1702.63,1990.63,7.24,2.01,11681.68,12.31,2.44,38.9,19230.86,5.84,16.2,10.88,44.27,1.86,2041.74,3.579999,6.1,45.21,43.79,8830.1,42.95,34.6,9.87,8471.11,5.73,7.55,18.63,25.69,6.12,9.64,6.66
496.82,13.25,3531.59,95.17,14.59,8.32,26116.76,43191.1,8.05,4.84,173.66,4.66,4628.69,6207.9,10687.44,4585.67,1687.7,1968.51,7.54,1.96,11707.08,13.61,2.54,38.16,19065.83,5.45,16.2,10.82,43.23,1.96,2042.44,3.960003,6.65,45.76,46.22,8814.3,42.86,33.92,9.34,8334.69,6.83,7.31,19.17,26.87,5.58,9.9,6.59
500.8,13.36,3536.35,95.73,13.8,8.57,26061.1,43255.1,7.79,4.93,174.71,5.76,4654.75,6256.6,10764.78,4591.05,1703.73,1947.74,7.2,2.2,11694.42,12.74,2.44,38.37,18970.09,6.27,16.2,10.88,44.54,1.86,2044.74,4.02,6.16,44.85,45.72,8807.5,43.47,33.4,10,8399.07,6.56,8.02,17.32,24.57,6.22,9.74,6.69
493.55,13.39,3563.95,94.45,13.41,8.23,26125.74,43543.1,7.1,4.78,173.22,5.79,4602.61,6269.6,10711.15,4594.31,1684.05,1951.4,7.26,2.11,11675.28,13.2,2.44,38.41,18969.86,5.52,16.2,10.9,43.97,1.87,2036.22,3.649999,6.6,45.81,48.54,8823,43.36,34.11,9.72,8402.93,6.48,7.35,18.8,26.36,6.27,9.83,6.67
490.81,13.27,3564.5,94.96,14.39,8.41,26065.36,43242.1,7.46,4.89,174.34,5.51,4565.15,6221.7,10637.38,4593.43,1692.61,1918.3,6.89,1.96,11675.28,13.18,2.44,38.78,19009.65,5.82,16.2,10.85,44.35,1.9,2042.38,5.610002,6.21,47.86,46.74,8730.2,42.7,34.32,9.9,8238.36,6.55,7.14,18.49,26.18,6.26,9.97,6.67
496.1,13.15,3541.22,95.74,14.18,8.46,26129.7,43153.1,7.37,4.86,172.43,5.71,4634.25,6203.9,10689.08,4588.48,1694.47,1958.48,7.3,2.24,11675.28,14.99,2.44,38.37,18926.48,5.87,16.2,10.73,43.54,1.89,2028.88,3.580002,6.44,46.29,45.93,8756.5,42.56,34.41,9.5,8289.5,6.54,7.1,19.5,27.4,5.54,9.83,6.55
495.26,13.34,3539.28,95.14,14.37,8.16,26047.15,43364.1,8.12,4.91,173.45,5.62,4614.46,6237.3,10750.77,4579,1681.99,1930.27,7.09,2.08,11644.97,13.06,2.41,38.79,19033.81,5.77,15.95,10.97,44.03,1.86,2033.17,3.93,6.35,45.05,46.37,8854.9,42.56,34.73,9.75,8236.32,6.79,7.28,20.22,27.28,6.62,10.06,6.68
504.98,13.44,3539.28,96.7,14.38,8.51,26154.59,43345.1,7.75,4.58,175.38,5.65,4669.52,6254.1,10776.27,4601.31,1695.85,1965.24,7.04,2.01,11673.7,12.97,2.44,38.98,18984.96,6.07,16.2,11.18,45.94,1.9,2055.51,4.79,6.2,45.84,47,8809,44.27,34.89,10.69,8198.8,6.7,7.19,16.17,23.21,4.75,9.87,6.65
499.11,13.42,3539.28,95.57,14.32,8.41,26117.64,43350.1,7.7,4.84,175.54,6.29,4637.16,6202.3,10743.11,4593.77,1692.61,1961.41,7.32,2.15,11675.28,13.88,2.38,38.82,19094.06,5.52,16.7,10.79,43.33,1.88,2053.58,4.760002,6.4,45.66,47.48,8818.2,42.94,34.25,9.4,8338.16,6.6,7.07,16.46,24.61,6.22,9.97,6.75
491.62,13.32,3539.28,94.86,14.29,8.94,26125.69,43422.1,8.61,4.86,172.99,4.88,4570.52,6271.4,10661.32,4597.49,1691.92,1958.27,7.08,2.04,11672.01,12.87,2.44,39.97,19033.81,5.62,16.2,10.78,45.18,1.89,2032.91,3.660001,6.4,46.19,46.62,8864.6,42.62,34.57,10.31,8380.65,7.38,7.48,18.43,26.66,5.7,10.14,6.63
494.59,13.4,3537.49,96.01,14.37,8.14,26157.04,43262.1,7.36,4.86,174.19,5.25,4566.3,6159.2,10734.85,4598.19,1687.44,1960.88,7.14,1.92,11667.7,13.65,2.53,39.37,18798.84,5.12,16.25,11.02,44.04,1.87,2040.86,4.96,6.5,45.48,45.6,8724.8,43.18,34.22,9.75,8359.66,6.44,7.28,17.69,25.5,5.43,9.77,6.63
507.98,13.29,3526.9,96.65,14.86,9.36,26128.95,43625.1,8.23,4.83,177.17,5.59,4744.78,6331.6,10899.29,4595.96,1697.15,1979.74,7.42,2.16,11674.27,13.75,2.49,38.92,19238.52,5.89,16.2,11.13,44.2,1.87,2083.4,4.120001,6.5,45.49,47.1,8932,43.96,34.93,9.83,8385.71,6.3,7.29,16.76,24.53,6.32,10.05,6.67
499.28,13.21,3525.02,95.12,14.43,8.21,26144.59,42835.1,7.51,4.87,173.31,5.65,4620,6230.9,10681,4593.11,1692.8,1955.41,6.55,2.02,11667.05,13.91,2.59,39.31,19146.36,5.95,16.2,10.86,42.62,1.9,2028.2,4.760001,6.5,45.8,45.11,8821.4,42.43,34.48,9.05,8365.91,5.78,6.97,19.48,26.88,5.88,9.86,6.65
491.4,13.4,3531.57,94.45,14.12,8.41,26086.95,43378.1,7.54,4.87,173.08,5.69,4580.14,6216,10648.33,4589.27,1686.49,1940.67,7.25,2.05,11672.18,13.19,2.44,37.65,18931.62,5.62,16.2,10.73,43.86,1.9,2026.02,4.320002,6.47,43.91,44.03,8756.2,42.04,33.96,9.65,8406.18,6.42,7.48,19.16,26.48,5.59,9.69,6.55
507.28,13.42,3490.43,96.47,14.68,8.6,26095.48,43552.1,8.72,4.95,175.95,5.44,4708.89,6277.1,10816.71,4594.59,1692.09,1976.89,7.25,2.29,11673.75,14.03,2.44,39.85,19053.05,6.03,16.2,10.88,45.13,1.88,2066.76,2.710003,7.45,45.32,46.1,8872.2,43.97,34.65,10.29,8351.42,6.99,7.53,16.94,24.05,6.46,10.11,6.67
497.29,13.33,3513.31,95.58,14.33,8.92,26077.66,43660.1,7.35,4.91,174.34,5.92,4632.25,6231.8,10718.17,4583.97,1692.24,1956.83,6.95,2.05,11674.29,13.22,2.44,39.18,19129.53,5.96,16.2,11.03,43.59,1.86,2051.2,3.660002,6.62,45.1,43.61,8840.1,43.5,34.84,9.52,8228.94,6.4,8.13,17.62,25.13,5.83,9.82,6.62
495.26,13.27,3585.86,95.78,14.29,8.46,26095.79,43389.1,7.99,4.94,174.34,5.85,4613.74,6211.9,10732.07,4594.94,1694.08,1978.4,7.35,2.16,11678.78,13.09,2.41,38.6,19142.44,6.27,16.8,10.77,44.17,1.9,2052.4,4.34,6.25,45.58,48.17,8768.8,43.32,34.49,9.82,8326.53,6.94,7.13,17.51,24.64,6.24,9.58,6.62
496.36,13.35,3515.66,94.38,14.36,8.35,26066.69,43319.1,7.95,4.86,173.15,4.91,4594.97,6232.5,10705.69,4588.46,1689.32,1952.16,6.95,2.02,11673.1,13.25,2.44,38.27,19043.03,6.28,16.2,10.86,44.01,1.88,2029.33,2.450002,6.39,44.07,45.05,8781.6,41.58,34.67,9.73,8123.03,6.51,7.57,19.85,26.8,5.95,9.97,6.66
493.44,13.25,3517.14,95.99,14.41,8.56,26106.6,43017.1,7.7,4.92,174.3,5.92,4564.25,6197.1,10678,4579.4,1683.83,1986.91,6.96,2.11,11661.83,12.83,2.44,39.13,19194.63,6.17,16.2,10.84,43.92,1.86,2050.18,3.920002,6.23,44.41,45.41,8780.8,42.99,34.31,9.69,8436.62,7.46,7.11,17.84,24.84,6.92,10.07,6.68
499.23,13.25,3505.57,95.22,14.4,8.5,26259.21,43368.1,7.38,4.86,172.85,4.97,4633,6236.2,10762.74,4596.39,1690.88,1970.47,7.15,2,11658.27,13.44,2.44,37.89,19030.24,5.92,16.2,10.93,43.68,1.88,2030.78,3.03,6.43,45.42,46.37,8830.1,41.92,34.28,9.57,8494.6,6.79,7.17,18.98,26.62,5.79,9.97,6.67
